"","Data_Scientist_Skills_ID","Company","Web_scrape_date","state","job_post_link"
"211",12,"Quest Groups LLC",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINkGedeUSmfoCD6vzIo7nqDgc1O7Ij50xtHbnUDtgdnRvMdLQBRXYG5gtOfJ3Va02of8kg1VfdMuKdphvIpMPmeynQADeiZ11NfG0wpQx4hOTpk9c12TK_az10UfrGEqD0nbAMNx96WnM_k8jqI_nrzDNgUUGVqLx8b4W9sIKNC1CnPYyw3az5iRQUqZv5TW-CAg_KKx4K2QYEaLRRECq_Xit40vqOO3gy9DLl-BEi0-DVlO_z-Yei5-iM8D92D3Nl1XHn4thKnqTB5VIHk2rIJixkml4r5BnvQ6bwrV5hje3ncyqImXWiSz1o7wpzkIX7fJmoC9W695SezEzJ4dBwE_SR55g34g6HZco2QcPeIn0Ikks6L9zJ5zlbUhFMwqvjCE_oiVWgMszd1miY_b4TXQdl9iLHiOPSanweg3zOSyN7cIx8TKM&vjs=3&p=1&sk=&fvj=1"
"212",12,"Redfish Technology - High Tech Executive Recruiters",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ed92a18ef8851ed3&fccid=87754504f7cd0034&vjs=3"
"213",1,"Annalect",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=cffb2bbf7ff9eb4b&fccid=1ae48412754511fd&vjs=3"
"214",1,"FiscalNote",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=a24fd778a4c7fafe&fccid=d55ba0bc1050147f&vjs=3"
"215",12,"Rockstar New York",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTWM1sVcTuiTwQrHf6Vvz6_jxdRQr1dHx7Db_S7gHMGbBWKRmg3TFgJTGZ4yQ_URJ-TP3ejUx3iGO_gOFZStcZnaL84qx05BNKAGB-RG5TE9cDzb_aY5WNMmsy0nIlNF1JsEdPYLTCRd-W0c9TszH_87GBCbfugxHvPnKojxMaB1vH2_jBCsrr5vBdYUNMf7AXsHoO5vKqy1t805710TY7XL_z5QWVBw72M8Vq07WeStAfFwqc2EzUBKVw6_paRNG5GJWzoAF7XGh4ZPxkqFTdZ9i5TZemr3gFbtUFUZKrpS073JBwX8exsUxanSXr1eqIoGBWrW0_-8C99cRH1X2z0D2U3X1oS_35blZKjIqS5yzv_KcsMRjp9DdX3xwq5tG3GUOk5hjJM8yldExljY0oaXUKbCZGyALPQKuDYEL3Om&vjs=3&p=4&sk=&fvj=0"
"216",7,"Rockstar New York",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTWM1sVcTuiTwQrHf6Vvz6_jxdRQr1dHx7Db_S7gHMGbBWKRmg3TFgJTGZ4yQ_URJ-TP3ejUx3iGO_gOFZStcZnaL84qx05BNKAGB-RG5TE9cDzb_aY5WNMmsy0nIlNF1JsEdPYLTCRd-W0c9TszH_87GBCbfugxHvPnKojxMaB1vH2_jBCsrr5vBdYUNMf7AXsHoO5vKqy1t805710TY7XL_z5QWVBw72M8Vq07WeStAfFwqc2EzUBKVw6_paRNG5GJWzoAF7XGh4ZPxkqFTdZ9i5TZemr3gFbtUFUZKrpS073JBwX8exsUxanSXr1eqIoGBWrW0_-8C99cRH1X2z0D2U3X1oS_35blZKjIqS5yzv_KcsMRjp9DdX3xwq5tG3GUOk5hjJM8yldExljY0oaXUKbCZGyALPQKuDYEL3Om&vjs=3&p=4&sk=&fvj=0"
"217",4,"Rockstar New York",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTWM1sVcTuiTwQrHf6Vvz6_jxdRQr1dHx7Db_S7gHMGbBWKRmg3TFgJTGZ4yQ_URJ-TP3ejUx3iGO_gOFZStcZnaL84qx05BNKAGB-RG5TE9cDzb_aY5WNMmsy0nIlNF1JsEdPYLTCRd-W0c9TszH_87GBCbfugxHvPnKojxMaB1vH2_jBCsrr5vBdYUNMf7AXsHoO5vKqy1t805710TY7XL_z5QWVBw72M8Vq07WeStAfFwqc2EzUBKVw6_paRNG5GJWzoAF7XGh4ZPxkqFTdZ9i5TZemr3gFbtUFUZKrpS073JBwX8exsUxanSXr1eqIoGBWrW0_-8C99cRH1X2z0D2U3X1oS_35blZKjIqS5yzv_KcsMRjp9DdX3xwq5tG3GUOk5hjJM8yldExljY0oaXUKbCZGyALPQKuDYEL3Om&vjs=3&p=4&sk=&fvj=0"
"218",2,"Rockstar New York",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTWM1sVcTuiTwQrHf6Vvz6_jxdRQr1dHx7Db_S7gHMGbBWKRmg3TFgJTGZ4yQ_URJ-TP3ejUx3iGO_gOFZStcZnaL84qx05BNKAGB-RG5TE9cDzb_aY5WNMmsy0nIlNF1JsEdPYLTCRd-W0c9TszH_87GBCbfugxHvPnKojxMaB1vH2_jBCsrr5vBdYUNMf7AXsHoO5vKqy1t805710TY7XL_z5QWVBw72M8Vq07WeStAfFwqc2EzUBKVw6_paRNG5GJWzoAF7XGh4ZPxkqFTdZ9i5TZemr3gFbtUFUZKrpS073JBwX8exsUxanSXr1eqIoGBWrW0_-8C99cRH1X2z0D2U3X1oS_35blZKjIqS5yzv_KcsMRjp9DdX3xwq5tG3GUOk5hjJM8yldExljY0oaXUKbCZGyALPQKuDYEL3Om&vjs=3&p=4&sk=&fvj=0"
"219",2,"Deloitte",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpetAhtYQED-V7CCI0ZA8vfYA-_lRlKhPw6BT146FI1D-089TTA6b7rR35mjFQXU6K3FvPbBs-WDB2sijwJc7SyGlk96fMpZ2fTrjQs2dpTBmD-wnOFNceuGwwaczDlzrOCwkLAwRGZPHiRw76FFxU40RnClyl5CfWqPcPWLkkQjeEwmxY9RgcIf2A7MlGQaWA-CoieQA9C6XiiSU7N5AJbjSQJBKeEUXSwlwyvnNqR69ebGZ8T3StPx0q68OBubVgMpS4GuGmJmJBbeUCN9yuzvoS0FqTKE0z-uhk0yOt2X9vJP0GLyuc9kg9hLwldviGk3rAAVwAAtM46ivBRdSTx3wwY5ZlskTvGieOrtGUUDeZDNow1gWF-4y0rg7E64GTj7Ra9rw5ZRYLROTozg0C-ocALDvzkAVXwqjDXbToy0iIZfL1ymDgf1g==&vjs=3&p=3&sk=&fvj=0"
"220",12,"Quest Groups LLC",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINkGedeUSmfoCD6vzIo7nqDgc1O7Ij50xtHbnUDtgdnRvMdLQBRXYG5gtOfJ3Va02of8kg1VfdMuKdphvIpMPmeynQADeiZ11NfG0wpQx4hOTpk9c12TK_az10UfrGEqD0nbAMNx96WnM_k8jqI_nrzDNgUUGVqLy5zlHf6cBCwYZj4m9rMJF7phnKLZ0Yq5VkoyiSxqOlp5cELpBcH95glpMGsOlzyVhVJMDG7cKgw1K0XYIuE718AwBhvSkWeGOq5IuBHUFdwpPDK6iZII727FQBWCd4vnJgRo-1rtZMJRyLe5wqYg2wfGDU5Ou7ra2PPu7k-tFkMO2rolxr5kfURpfmu5BNry80bu7h37Q5a1nUljirJCiiLniSazlSCofErHqWMhVUG5R0SnrACkjBpjyiyQ8TSP5JYSYGWRxkFYI4LZf9iho&vjs=3&p=2&sk=&fvj=1"
"221",13,"BlackRock",2018-10-23,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CrOCDqAIDcLz3WrAskx0HJAXGy4Qvvp74sQIT5tIBWRSrsgg3Mzq39bZzvw1GDSMfj_tXmMaszXvImEUtg-010kK4nzmipQES_hDPQvJMOmP5UM_J7MnGmyG-nvmk0IlAarh7YnVwTKkQ8aPbxpTt0idpRvyHwJgM7meHBLTyPKA1lRcNC7qv2jXh_ofsPV5zf27NWnAIBmrfk57UtOuhQBAggpug3HHF15xlDm0zVZU0TDCv92Uj5VHlhqq2XNyVcxvh5SZI0w1oyB8yrhwUXDeC_UKiNL3BTfjS8bnEWV_-8zOdfsBZntNnanZZ_cpPxo080m5fWcKTZmkd7bpMAF7ntbxOa-luoEjdpRBL2p7UvV_5ziLcd4PFbuZzWzahGYPzCt-6c4abm6j_NFZbeZfoMOlqIs78=&vjs=3&p=1&sk=&fvj=0"
"222",3,"KPMG",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=6d306e70d7706e19&fccid=2dd390c3a48a7ed0&vjs=3"
"223",5,"NIKE INC",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=3d8df06a7148d11f&fccid=2c62e4de04b8f952&vjs=3"
"224",12,"S&P Global",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"225",3,"S&P Global",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"226",2,"S&P Global",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"227",13,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=2a2d856fd8a81e9b&fccid=fe2d21eef233e94a&vjs=3"
"228",13,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=47450dc80afcaf67&fccid=d72eb0548d91249c&vjs=3"
"229",4,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=47450dc80afcaf67&fccid=d72eb0548d91249c&vjs=3"
"230",1,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=47450dc80afcaf67&fccid=d72eb0548d91249c&vjs=3"
"231",3,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=4c5c36249f87e1f2&fccid=fe2d21eef233e94a&vjs=3"
"232",2,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=4c5c36249f87e1f2&fccid=fe2d21eef233e94a&vjs=3"
"233",1,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=4c5c36249f87e1f2&fccid=fe2d21eef233e94a&vjs=3"
"234",4,"Starry, Inc.",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=dbe01565daa8718a&fccid=c9a652d12a93e3c1&vjs=3"
"235",2,"Remedy BPCI Partners, LLC.",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7b67e529e3ecbebb&fccid=9744e569304da4d3&vjs=3"
"236",1,"Remedy BPCI Partners, LLC.",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7b67e529e3ecbebb&fccid=9744e569304da4d3&vjs=3"
"237",2,"Deloitte",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=3eafa90a71569da7&fccid=9e215d88a6b33622&vjs=3"
"238",2,"Remedy Partners",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=79b1dbe1c2a1f906&fccid=3f0ffcc867369bf0&vjs=3"
"239",1,"Remedy Partners",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=79b1dbe1c2a1f906&fccid=3f0ffcc867369bf0&vjs=3"
"240",13,"BNY Mellon",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=d0834106b11d8804&fccid=b4048be2884af072&vjs=3"
"241",2,"BNY Mellon",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=d0834106b11d8804&fccid=b4048be2884af072&vjs=3"
"242",12,"New York Life Insurance Co",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=bac1d5b4af72baa1&fccid=f0595ebb13247329&vjs=3"
"243",5,"New York Life Insurance Co",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=bac1d5b4af72baa1&fccid=f0595ebb13247329&vjs=3"
"244",15,"Strategic Employment Partners",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"245",5,"Strategic Employment Partners",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"246",1,"Strategic Employment Partners",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"247",2,"Deloitte",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=8794641cf2ccec2f&fccid=9e215d88a6b33622&vjs=3"
"248",13,"Veeva",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9872cbd91b538f54&fccid=353eb997fc901045&vjs=3"
"249",7,"Veeva",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9872cbd91b538f54&fccid=353eb997fc901045&vjs=3"
"250",5,"Veeva",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9872cbd91b538f54&fccid=353eb997fc901045&vjs=3"
"251",4,"Veeva",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9872cbd91b538f54&fccid=353eb997fc901045&vjs=3"
"252",2,"Veeva",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9872cbd91b538f54&fccid=353eb997fc901045&vjs=3"
"253",5,"Selby Jennings",2018-10-23,"NY","https://www.indeed.com/company/Selby-Jennings/jobs/Senior-Data-Scientist-cd1dd4b4c27dd235?fccid=e46dcf251ad893cd&vjs=3"
"254",13,"Bank of America",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=629a7a963f4b898e&fccid=5bd99dfa21c8a490&vjs=3"
"255",4,"Integral Ad Science",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=b246f98e704bd792&fccid=1dc32badf02d6835&vjs=3"
"256",2,"Integral Ad Science",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=b246f98e704bd792&fccid=1dc32badf02d6835&vjs=3"
"257",3,"Prognos",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ab9566024c9a08c9&fccid=ff9351c2a6df2c4a&vjs=3"
"258",2,"Dotdash",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=be52a18d199112e0&fccid=b909eaba32633189&vjs=3"
"259",5,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9c0bc6530ee71608&fccid=d72eb0548d91249c&vjs=3"
"260",3,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9c0bc6530ee71608&fccid=d72eb0548d91249c&vjs=3"
"261",2,"Harnham",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9c0bc6530ee71608&fccid=d72eb0548d91249c&vjs=3"
"262",5,"Spotify",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=4d78b45beaf8728f&fccid=fe404d18bb9eef1e&vjs=3"
"263",13,"Fareportal Inc.",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=80d1faded718ac1f&fccid=d7ddf053776fff6e&vjs=3"
"264",11,"Fareportal Inc.",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=80d1faded718ac1f&fccid=d7ddf053776fff6e&vjs=3"
"265",13,"Farfetch",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=f6a7033297cbddc4&fccid=229e08330a84c0a5&vjs=3"
"266",15,"Tapad",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=21d4078830c62d92&fccid=c63a4b95712b07d4&vjs=3"
"267",13,"Tapad",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=21d4078830c62d92&fccid=c63a4b95712b07d4&vjs=3"
"268",5,"Nielsen",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7aceee04c3315b4f&fccid=683f563b5cc25b70&vjs=3"
"269",4,"Nielsen",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7aceee04c3315b4f&fccid=683f563b5cc25b70&vjs=3"
"270",2,"Nielsen",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7aceee04c3315b4f&fccid=683f563b5cc25b70&vjs=3"
"271",13,"Grant Thornton",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=8ace02af61f27bb4&fccid=7ac82fceed64aa81&vjs=3"
"272",1,"Elsevier",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=def318853dea000c&fccid=cc83b93538e07cb1&vjs=3"
"273",12,"MetroPlus Health Plan",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=25156ef776fff1e3&fccid=39db89979407b486&vjs=3"
"274",6,"MetroPlus Health Plan",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=25156ef776fff1e3&fccid=39db89979407b486&vjs=3"
"275",13,"Envisagenics",2018-10-23,"NY","https://www.indeed.com/company/Envisagenics/jobs/Senior-Data-Scientist-1da84afa566cd446?fccid=cda6a02fb43e82dc&vjs=3"
"276",15,"InVisionApp",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=a986e4940c7f8d87&fccid=f20751a8586b0998&vjs=3"
"277",4,"InVisionApp",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=a986e4940c7f8d87&fccid=f20751a8586b0998&vjs=3"
"278",2,"InVisionApp",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=a986e4940c7f8d87&fccid=f20751a8586b0998&vjs=3"
"279",5,"Spectrum",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=d136d61a5b74ef94&fccid=c2d1b0769a534b4d&vjs=3"
"280",4,"Spectrum",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=d136d61a5b74ef94&fccid=c2d1b0769a534b4d&vjs=3"
"281",2,"Spectrum",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=d136d61a5b74ef94&fccid=c2d1b0769a534b4d&vjs=3"
"282",3,"TrueFacet",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=67651ca8024892d7&fccid=fcf1810cb2e9ca63&vjs=3"
"283",1,"TrueFacet",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=67651ca8024892d7&fccid=fcf1810cb2e9ca63&vjs=3"
"284",13,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=bdbf843799050ef1&fccid=fe2d21eef233e94a&vjs=3"
"285",5,"New Millenium Consulting",2018-10-23,"NY","https://www.indeed.com/company/New-Millenium-Consulting/jobs/Director-b0bed88a6c80c7ce?fccid=a656b123daf1924c&vjs=3"
"286",4,"New Millenium Consulting",2018-10-23,"NY","https://www.indeed.com/company/New-Millenium-Consulting/jobs/Director-b0bed88a6c80c7ce?fccid=a656b123daf1924c&vjs=3"
"287",2,"New Millenium Consulting",2018-10-23,"NY","https://www.indeed.com/company/New-Millenium-Consulting/jobs/Director-b0bed88a6c80c7ce?fccid=a656b123daf1924c&vjs=3"
"288",13,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ec241faed6ffe225&fccid=fe2d21eef233e94a&vjs=3"
"289",9,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ec241faed6ffe225&fccid=fe2d21eef233e94a&vjs=3"
"290",3,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ec241faed6ffe225&fccid=fe2d21eef233e94a&vjs=3"
"291",2,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ec241faed6ffe225&fccid=fe2d21eef233e94a&vjs=3"
"292",1,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ec241faed6ffe225&fccid=fe2d21eef233e94a&vjs=3"
"293",13,"eBay Inc.",2018-10-23,"CA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMJeVuk4ECd5K_1LfpdW7JxefdFJh_RJqhU5XMhpZ8EfxDLCxSSPXlvbgLqJyHbItcGrnk_raSf5KxqRWZrFxgz_3Iy1aVpJRiLJMc18p7z_1qBZB2C9ZlIfyTnNsE7cxcvQ1pnAt1HEyf3R9y04zdC8ozPG6N1-2d6fhQsd_R66yMS_Vf4-RMzk6UoT5-OH86JH2f74PCx2HTt3DhjoNaWx1In0-a7nh1iV-sjl_G_eNVyAYWHciinzke84azlqwv-8lueLO9u8R5E87jsgJbe0uEYpNamLEJuq73-7rqOZPGhqJ1vFJvoCzM93LBRPysf-rhaqllFaXYCFd3eCTpPFAgR99Zj1fPePd4GwhyCf6zgKna68x9pv6BhdfE0tMbqalcaYm1Svzi4_98XM-8oL5DnarFywgA__WNo33qITyENZEVD-xctMkLgzYXbnh1rcV_YPcpWDu3zxZlVJ5XQ_RIKTjQA5vcqDfLcrR0vzr6ZAjfyJBM4HYSbywD7VCUPr05LaMFCYWeNeGTZOA6c2VU6zYxsI5GmaOuK2a_-FmbFJsz2KRlriE8XvKPmCWNV5EqZnjmUPCnhyDmk5uWdLwBdaTYYDUZG_6-q8XVmsyf_TG0mDB_XePi5T4XZC0=&vjs=3&p=6&sk=&fvj=0"
"294",11,"eBay Inc.",2018-10-23,"CA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMJeVuk4ECd5K_1LfpdW7JxefdFJh_RJqhU5XMhpZ8EfxDLCxSSPXlvbgLqJyHbItcGrnk_raSf5KxqRWZrFxgz_3Iy1aVpJRiLJMc18p7z_1qBZB2C9ZlIfyTnNsE7cxcvQ1pnAt1HEyf3R9y04zdC8ozPG6N1-2d6fhQsd_R66yMS_Vf4-RMzk6UoT5-OH86JH2f74PCx2HTt3DhjoNaWx1In0-a7nh1iV-sjl_G_eNVyAYWHciinzke84azlqwv-8lueLO9u8R5E87jsgJbe0uEYpNamLEJuq73-7rqOZPGhqJ1vFJvoCzM93LBRPysf-rhaqllFaXYCFd3eCTpPFAgR99Zj1fPePd4GwhyCf6zgKna68x9pv6BhdfE0tMbqalcaYm1Svzi4_98XM-8oL5DnarFywgA__WNo33qITyENZEVD-xctMkLgzYXbnh1rcV_YPcpWDu3zxZlVJ5XQ_RIKTjQA5vcqDfLcrR0vzr6ZAjfyJBM4HYSbywD7VCUPr05LaMFCYWeNeGTZOA6c2VU6zYxsI5GmaOuK2a_-FmbFJsz2KRlriE8XvKPmCWNV5EqZnjmUPCnhyDmk5uWdLwBdaTYYDUZG_6-q8XVmsyf_TG0mDB_XePi5T4XZC0=&vjs=3&p=6&sk=&fvj=0"
"295",2,"eBay Inc.",2018-10-23,"CA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AMJeVuk4ECd5K_1LfpdW7JxefdFJh_RJqhU5XMhpZ8EfxDLCxSSPXlvbgLqJyHbItcGrnk_raSf5KxqRWZrFxgz_3Iy1aVpJRiLJMc18p7z_1qBZB2C9ZlIfyTnNsE7cxcvQ1pnAt1HEyf3R9y04zdC8ozPG6N1-2d6fhQsd_R66yMS_Vf4-RMzk6UoT5-OH86JH2f74PCx2HTt3DhjoNaWx1In0-a7nh1iV-sjl_G_eNVyAYWHciinzke84azlqwv-8lueLO9u8R5E87jsgJbe0uEYpNamLEJuq73-7rqOZPGhqJ1vFJvoCzM93LBRPysf-rhaqllFaXYCFd3eCTpPFAgR99Zj1fPePd4GwhyCf6zgKna68x9pv6BhdfE0tMbqalcaYm1Svzi4_98XM-8oL5DnarFywgA__WNo33qITyENZEVD-xctMkLgzYXbnh1rcV_YPcpWDu3zxZlVJ5XQ_RIKTjQA5vcqDfLcrR0vzr6ZAjfyJBM4HYSbywD7VCUPr05LaMFCYWeNeGTZOA6c2VU6zYxsI5GmaOuK2a_-FmbFJsz2KRlriE8XvKPmCWNV5EqZnjmUPCnhyDmk5uWdLwBdaTYYDUZG_6-q8XVmsyf_TG0mDB_XePi5T4XZC0=&vjs=3&p=6&sk=&fvj=0"
"296",15,"Cymer",2018-10-23,"CA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_DDXJpBmDjNhNk0SonxKsswszHAivHatKsF66mYTBcl9kjcGRZGm1mQcSdrUWuSp-Usvn0ttIeusQTRzG4GR-ycbZiTVs2dlZ9B-CXch9p2xmphScTfExaTVKtqjntImW7a-avJjFLsmOHDcn-5Hy3fVi_zVTIPwWguCitps14SUddZ7NSQOBJ7DDAcCxwJxTbNnvuiuqNY7xhTZp4Dg2rCn0nmEaOl3ClNek-E1wQKHk0AT4kXdQspqmi4nlwR8bsMmifBwH6HjxAUQnNZ2CQTR2d4q-Gjhqb8ObCTo6uw8ZZseB-dQsfze8jn_N5M83eXsswcaAO3e7bqTnI7C2PtubIPMhGbnac9q9Z2cic7NFbtAcSWYzvggBaIC5h4vr_NQWuOUgkUKqmbHXaTCQ9JkqDePXrNA5GvyCuHY8X-sQM2-LpHUIevK7fDlj85YKJvU5tJMtosIYj-mmSbgV&vjs=3&p=4&sk=&fvj=0"
"297",5,"Panasonic Avionics",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=9f522201604d95b4&fccid=a1488be096cd2e3f&vjs=3"
"298",3,"Panasonic Avionics",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=9f522201604d95b4&fccid=a1488be096cd2e3f&vjs=3"
"299",2,"Panasonic Avionics",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=9f522201604d95b4&fccid=a1488be096cd2e3f&vjs=3"
"300",4,"GoldenGateIT Info",2018-10-23,"CA","https://www.indeed.com/company/GoldenGateIT-Info/jobs/Senior-Data-Scientist-3dbd7b94ad9758a8?fccid=5ebc1eac63147a81&vjs=3"
"301",2,"GoldenGateIT Info",2018-10-23,"CA","https://www.indeed.com/company/GoldenGateIT-Info/jobs/Senior-Data-Scientist-3dbd7b94ad9758a8?fccid=5ebc1eac63147a81&vjs=3"
"302",15,"Cisco",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=fc025645881b7bbe&fccid=dfc44f3b8c44a6db&vjs=3"
"303",13,"Cisco",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=fc025645881b7bbe&fccid=dfc44f3b8c44a6db&vjs=3"
"304",6,"First American",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=fc276f67c640cbdd&fccid=4ee8dde7f79849a9&vjs=3"
"305",4,"First American",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=fc276f67c640cbdd&fccid=4ee8dde7f79849a9&vjs=3"
"306",12,"Trace3",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=9ada4dfbfa8d84bf&fccid=c31491bf58035440&vjs=3"
"307",4,"Trace3",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=9ada4dfbfa8d84bf&fccid=c31491bf58035440&vjs=3"
"308",7,"Molekule",2018-10-23,"CA","https://www.indeed.com/rc/clk?jk=935232a8b55c6a43&fccid=a96c1507862f6c0e&vjs=3"
