"","Data_Scientist_Skills_ID","Company","Web_scrape_date","state","job_post_link"
"1",12,"Quest Groups LLC",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINkGedeUSmfoCD6vzIo7nqDgc1O7Ij50xtHbnUDtgdnRvMdLQBRXYG5gtOfJ3Va02of8kg1VfdMuKdphvIpMPmeynQADeiZ11NfG0wpQx4hOTpk9c12TK_az10UfrGEqD0nbAMNx96WnM_k8jqI_n0sQlAZHQ8BfkLnQpT9TgyDk8H3QkGGKpCrOpbc7arEtMGYxoS5p7P2IuWPGWHpBXSUr68QKx72H0olEpBb3lnb-Z4uQ8oOW8-hasNnXMwU5XOodw1n1R5WL9hVSwxddtyDTFRVWuaMe1achnuPrZA_BEgjoyYetQzBzO2rwdpyhcMaj5Ckwl1GoP8E7rXpD8okonBbIeMSiudkjOXNok_N4A2TNQen0JkUtdKru9M1RlSOE9itsM06RqB0JZ1FzpvZPh5jaBKNDWdM29mxaZIfSFd-LbjGgJ&vjs=3&p=5&sk=&fvj=1"
"2",2,"Deloitte",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpetAhtYQED-V7CCI0ZA8vfYA-_lRlKhPw6BT146FI1D-089TTA6b7rR35mjFQXU6K3FvPbBs-WDB1n8Jq9KtnGVq2d4ceA9he2FkVHOYHDywnPVLBEbuTEQ50cHrKbMBifPwsXXEhoUchseWpQKX1aypOmLHi_Wql8QswTaCTEb_iACGNxQbB_3F1orLgfYAOPcYnWDIOEAPbhf_jZ5RvhEWWGkbvlEFxQd8xoB2UNnpJvM1uFl1uT6aP_YrhGI8906Amc5P9f07OEAsT7XTjmek5wRV_cZN7Vb3MgYrT0aHQptZDGwxaK8mRuIOALQf0dPya7QFqYd9xneTfWFmF17BiVOLC8FwK_sv_WDMSoC9vO9XTsCANPIIG67rtZ8mjIZTMlHVn3zRIhgCVHYtzth_5z8T0eHBNYKzkfl51IB_IKcEiM2r0nsA==&vjs=3&p=2&sk=&fvj=0"
"3",12,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgbkPNVGACnGO34yPTKyXZEWFJMNvVb_vE-f5oJD9EXTipNT_kchuvevCCOursfVz_z3Gk-A_X-fM1it3awVX4I-BNdcq8llR6_7zzM6ASV0_AQr4LDjGE1eWG2DZpQ8_ycmWUA99xM_V-chMfzqq65EmemBmWE2P8comPd_ZiHJ3GYbrRADvKNnE63yhBBbG2DJDVHd_YFFC0v8uOqzpdP1Jumbvk-IOTLtb2clCpRKzyN1lA8yoQPMcaN8Nm7YOan1ClCkOqIDPikBaVzJD5c2BpmJpdKcGAvj1Pjm3AQZB6dbLKx7ORZYHPBxZiKy1Tibz378DXadG53nmbKqZHo0FEYDQWKHYt6agj5ChMRxy-z246Q4660C3VE9GVpeteOeJ-KMaQ0sRBzPTdS8CCPq-fsnOHBETOg==&vjs=3&p=1&sk=&fvj=0"
"4",7,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgbkPNVGACnGO34yPTKyXZEWFJMNvVb_vE-f5oJD9EXTipNT_kchuvevCCOursfVz_z3Gk-A_X-fM1it3awVX4I-BNdcq8llR6_7zzM6ASV0_AQr4LDjGE1eWG2DZpQ8_ycmWUA99xM_V-chMfzqq65EmemBmWE2P8comPd_ZiHJ3GYbrRADvKNnE63yhBBbG2DJDVHd_YFFC0v8uOqzpdP1Jumbvk-IOTLtb2clCpRKzyN1lA8yoQPMcaN8Nm7YOan1ClCkOqIDPikBaVzJD5c2BpmJpdKcGAvj1Pjm3AQZB6dbLKx7ORZYHPBxZiKy1Tibz378DXadG53nmbKqZHo0FEYDQWKHYt6agj5ChMRxy-z246Q4660C3VE9GVpeteOeJ-KMaQ0sRBzPTdS8CCPq-fsnOHBETOg==&vjs=3&p=1&sk=&fvj=0"
"5",4,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgbkPNVGACnGO34yPTKyXZEWFJMNvVb_vE-f5oJD9EXTipNT_kchuvevCCOursfVz_z3Gk-A_X-fM1it3awVX4I-BNdcq8llR6_7zzM6ASV0_AQr4LDjGE1eWG2DZpQ8_ycmWUA99xM_V-chMfzqq65EmemBmWE2P8comPd_ZiHJ3GYbrRADvKNnE63yhBBbG2DJDVHd_YFFC0v8uOqzpdP1Jumbvk-IOTLtb2clCpRKzyN1lA8yoQPMcaN8Nm7YOan1ClCkOqIDPikBaVzJD5c2BpmJpdKcGAvj1Pjm3AQZB6dbLKx7ORZYHPBxZiKy1Tibz378DXadG53nmbKqZHo0FEYDQWKHYt6agj5ChMRxy-z246Q4660C3VE9GVpeteOeJ-KMaQ0sRBzPTdS8CCPq-fsnOHBETOg==&vjs=3&p=1&sk=&fvj=0"
"6",2,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgbkPNVGACnGO34yPTKyXZEWFJMNvVb_vE-f5oJD9EXTipNT_kchuvevCCOursfVz_z3Gk-A_X-fM1it3awVX4I-BNdcq8llR6_7zzM6ASV0_AQr4LDjGE1eWG2DZpQ8_ycmWUA99xM_V-chMfzqq65EmemBmWE2P8comPd_ZiHJ3GYbrRADvKNnE63yhBBbG2DJDVHd_YFFC0v8uOqzpdP1Jumbvk-IOTLtb2clCpRKzyN1lA8yoQPMcaN8Nm7YOan1ClCkOqIDPikBaVzJD5c2BpmJpdKcGAvj1Pjm3AQZB6dbLKx7ORZYHPBxZiKy1Tibz378DXadG53nmbKqZHo0FEYDQWKHYt6agj5ChMRxy-z246Q4660C3VE9GVpeteOeJ-KMaQ0sRBzPTdS8CCPq-fsnOHBETOg==&vjs=3&p=1&sk=&fvj=0"
"7",1,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgbkPNVGACnGO34yPTKyXZEWFJMNvVb_vE-f5oJD9EXTipNT_kchuvevCCOursfVz_z3Gk-A_X-fM1it3awVX4I-BNdcq8llR6_7zzM6ASV0_AQr4LDjGE1eWG2DZpQ8_ycmWUA99xM_V-chMfzqq65EmemBmWE2P8comPd_ZiHJ3GYbrRADvKNnE63yhBBbG2DJDVHd_YFFC0v8uOqzpdP1Jumbvk-IOTLtb2clCpRKzyN1lA8yoQPMcaN8Nm7YOan1ClCkOqIDPikBaVzJD5c2BpmJpdKcGAvj1Pjm3AQZB6dbLKx7ORZYHPBxZiKy1Tibz378DXadG53nmbKqZHo0FEYDQWKHYt6agj5ChMRxy-z246Q4660C3VE9GVpeteOeJ-KMaQ0sRBzPTdS8CCPq-fsnOHBETOg==&vjs=3&p=1&sk=&fvj=0"
"8",13,"Northwell Health",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=5ef71de54fb4223d&fccid=6f31e2074a3d8a7b&vjs=3"
"9",4,"Xaxis",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=3f48a9b75cba22bf&fccid=3d73f189e746988f&vjs=3"
"10",2,"Xaxis",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=3f48a9b75cba22bf&fccid=3d73f189e746988f&vjs=3"
"11",13,"Lab126",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=7709b7e17851c6b8&fccid=cdb9423a6994f324&vjs=3"
"12",12,"S&P Global Ratings",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=4ffaed265ed366fb&fccid=b6cbe54d4f54ff6d&vjs=3"
"13",3,"S&P Global Ratings",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=4ffaed265ed366fb&fccid=b6cbe54d4f54ff6d&vjs=3"
"14",6,"IQ Workforce",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=318ad8941b190a84&fccid=628404266f6c8181&vjs=3"
"15",2,"IQ Workforce",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=318ad8941b190a84&fccid=628404266f6c8181&vjs=3"
"16",3,"AiCure",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=7922b12d5cc4fa12&fccid=a7ffaac5586ee69a&vjs=3"
"17",12,"New York Life Insurance Co",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=6bad286bd9383f1c&fccid=f0595ebb13247329&vjs=3"
"18",5,"New York Life Insurance Co",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=6bad286bd9383f1c&fccid=f0595ebb13247329&vjs=3"
"19",6,"American Express",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=865409c8c75f35b9&fccid=f057e04c37cca134&vjs=3"
"20",12,"Quest Groups LLC",2018-10-30,"NY","https://www.indeed.com/company/Quest-Groups-LLC/jobs/Senior-Data-Engineer-c9ed89ab68112742?fccid=21a5177582321d18&vjs=3"
"21",4,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=e92c0745a6c6b06f&fccid=2dd390c3a48a7ed0&vjs=3"
"22",5,"Analytic Recruiting",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=a6ef6151431b76a8&fccid=3b4e0f2c2deb87d6&vjs=3"
"23",3,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=4f705b209e88f684&fccid=2dd390c3a48a7ed0&vjs=3"
"24",3,"Paige.ai",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=efcfd2dde368b8d1&fccid=73bd829d10f60a0f&vjs=3"
"25",11,"Nielsen",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=aff7e048f5913634&fccid=683f563b5cc25b70&vjs=3"
"26",13,"Microsoft",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=0ccce34c162bbb10&fccid=734cb5a01ee60f80&vjs=3"
"27",11,"Microsoft",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=0ccce34c162bbb10&fccid=734cb5a01ee60f80&vjs=3"
"28",5,"Microsoft",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=0ccce34c162bbb10&fccid=734cb5a01ee60f80&vjs=3"
"29",4,"Microsoft",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=0ccce34c162bbb10&fccid=734cb5a01ee60f80&vjs=3"
"30",3,"Microsoft",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=0ccce34c162bbb10&fccid=734cb5a01ee60f80&vjs=3"
"31",2,"New York Life Insurance Co",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=6302a3df3ab93625&fccid=f0595ebb13247329&vjs=3"
"32",7,"Tory Burch",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9d6d3eca6be495be&fccid=fdf755343f0d328b&vjs=3"
"33",4,"Tory Burch",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9d6d3eca6be495be&fccid=fdf755343f0d328b&vjs=3"
"34",2,"Tory Burch",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9d6d3eca6be495be&fccid=fdf755343f0d328b&vjs=3"
"35",13,"OneinaMil",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=81610c3a6c4ae978&fccid=4d4038a17047da58&vjs=3"
"36",12,"Excellus",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c2ede5035aef0270&fccid=7b32d1bd9790da6f&vjs=3"
"37",5,"Excellus",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c2ede5035aef0270&fccid=7b32d1bd9790da6f&vjs=3"
"38",12,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=2b1cc314a6212e07&fccid=2dd390c3a48a7ed0&vjs=3"
"39",3,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=2b1cc314a6212e07&fccid=2dd390c3a48a7ed0&vjs=3"
"40",12,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=64c4984dd5ae4b17&fccid=b716e44d2c6283e7&vjs=3"
"41",3,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=64c4984dd5ae4b17&fccid=b716e44d2c6283e7&vjs=3"
"42",15,"Strategic Employment Partners",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"43",5,"Strategic Employment Partners",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"44",1,"Strategic Employment Partners",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=5ee8bdd042b7e64f&fccid=ae836b4513efc3af&vjs=3"
"45",4,"Warby Parker",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=dac964c1fde09dd6&fccid=9129ee712d1ee91f&vjs=3"
"46",3,"Time Warner",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=e083f9bd6484eccb&fccid=1220ad3971071315&vjs=3"
"47",13,"Clarity Insights",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=36035b2532cf95ea&fccid=a5234c87c471c05c&vjs=3"
"48",11,"Clarity Insights",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=36035b2532cf95ea&fccid=a5234c87c471c05c&vjs=3"
"49",6,"Clarity Insights",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=36035b2532cf95ea&fccid=a5234c87c471c05c&vjs=3"
"50",4,"Clarity Insights",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=36035b2532cf95ea&fccid=a5234c87c471c05c&vjs=3"
"51",12,"S&P GLOBAL MARKET INTELLIGENCE",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c147a2589c604bce&fccid=2c2386465bad2305&vjs=3"
"52",3,"S&P GLOBAL MARKET INTELLIGENCE",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c147a2589c604bce&fccid=2c2386465bad2305&vjs=3"
"53",2,"S&P GLOBAL MARKET INTELLIGENCE",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c147a2589c604bce&fccid=2c2386465bad2305&vjs=3"
"54",12,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"55",3,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"56",2,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=ef63ddd196c3e89d&fccid=b716e44d2c6283e7&vjs=3"
"57",3,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=7a6f9325b7f18436&fccid=2dd390c3a48a7ed0&vjs=3"
"58",12,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTkyYECXkGtFfJy1tj3LFs4_VVrFQV5W5p05s_O3C7hnbFoopbXIykVV2BFKUu0ij50UmNfPctqd0mDHYZvl5MWQbpCdP2XPaqEFuOsauy2_fAGzuVG8WpPYP_zNm_RE1HFiomlzAsU9MuufVoXRhEPvoE1szIKpKeAclR4MMFtXeJw7PgrU5lye2V3k2QzQ0AsFN_XWEWE91XdYqCnLPuIPVTbJ8aMfttqHcouybu_ht_Dsv8pyop-Qzbj0ewDiKn2Drsdj3zvjPmo6IM6b2erjp46-FhfeYFqvbCBcBoLZ5booY9-VNpW7uNz6t7zQWVGG8MdlScDDmoxeNT4GDG_mPX1FUMBZaMhLEE7kHtcN1uwytckuARbe5zOiv_nJkT_s_OiAdFOzGedxZudKbKgTW9PvaOjg5Q==&vjs=3&p=4&sk=&fvj=0"
"59",7,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTkyYECXkGtFfJy1tj3LFs4_VVrFQV5W5p05s_O3C7hnbFoopbXIykVV2BFKUu0ij50UmNfPctqd0mDHYZvl5MWQbpCdP2XPaqEFuOsauy2_fAGzuVG8WpPYP_zNm_RE1HFiomlzAsU9MuufVoXRhEPvoE1szIKpKeAclR4MMFtXeJw7PgrU5lye2V3k2QzQ0AsFN_XWEWE91XdYqCnLPuIPVTbJ8aMfttqHcouybu_ht_Dsv8pyop-Qzbj0ewDiKn2Drsdj3zvjPmo6IM6b2erjp46-FhfeYFqvbCBcBoLZ5booY9-VNpW7uNz6t7zQWVGG8MdlScDDmoxeNT4GDG_mPX1FUMBZaMhLEE7kHtcN1uwytckuARbe5zOiv_nJkT_s_OiAdFOzGedxZudKbKgTW9PvaOjg5Q==&vjs=3&p=4&sk=&fvj=0"
"60",4,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTkyYECXkGtFfJy1tj3LFs4_VVrFQV5W5p05s_O3C7hnbFoopbXIykVV2BFKUu0ij50UmNfPctqd0mDHYZvl5MWQbpCdP2XPaqEFuOsauy2_fAGzuVG8WpPYP_zNm_RE1HFiomlzAsU9MuufVoXRhEPvoE1szIKpKeAclR4MMFtXeJw7PgrU5lye2V3k2QzQ0AsFN_XWEWE91XdYqCnLPuIPVTbJ8aMfttqHcouybu_ht_Dsv8pyop-Qzbj0ewDiKn2Drsdj3zvjPmo6IM6b2erjp46-FhfeYFqvbCBcBoLZ5booY9-VNpW7uNz6t7zQWVGG8MdlScDDmoxeNT4GDG_mPX1FUMBZaMhLEE7kHtcN1uwytckuARbe5zOiv_nJkT_s_OiAdFOzGedxZudKbKgTW9PvaOjg5Q==&vjs=3&p=4&sk=&fvj=0"
"61",2,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTkyYECXkGtFfJy1tj3LFs4_VVrFQV5W5p05s_O3C7hnbFoopbXIykVV2BFKUu0ij50UmNfPctqd0mDHYZvl5MWQbpCdP2XPaqEFuOsauy2_fAGzuVG8WpPYP_zNm_RE1HFiomlzAsU9MuufVoXRhEPvoE1szIKpKeAclR4MMFtXeJw7PgrU5lye2V3k2QzQ0AsFN_XWEWE91XdYqCnLPuIPVTbJ8aMfttqHcouybu_ht_Dsv8pyop-Qzbj0ewDiKn2Drsdj3zvjPmo6IM6b2erjp46-FhfeYFqvbCBcBoLZ5booY9-VNpW7uNz6t7zQWVGG8MdlScDDmoxeNT4GDG_mPX1FUMBZaMhLEE7kHtcN1uwytckuARbe5zOiv_nJkT_s_OiAdFOzGedxZudKbKgTW9PvaOjg5Q==&vjs=3&p=4&sk=&fvj=0"
"62",1,"Rockstar New York",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A91Vduf5Jnd4MOZNnJpSBueM4-3evPFU-42Fh3zggbfpnitKphXPj6xer_fRzI4FNiNTTeaNvFkFefAYIJLVr4nqlfQ1oV2g9DpmgK3r_gFtfmcPSVMlggvr8BL-Gx5xBkeRM8EZNbgTkyYECXkGtFfJy1tj3LFs4_VVrFQV5W5p05s_O3C7hnbFoopbXIykVV2BFKUu0ij50UmNfPctqd0mDHYZvl5MWQbpCdP2XPaqEFuOsauy2_fAGzuVG8WpPYP_zNm_RE1HFiomlzAsU9MuufVoXRhEPvoE1szIKpKeAclR4MMFtXeJw7PgrU5lye2V3k2QzQ0AsFN_XWEWE91XdYqCnLPuIPVTbJ8aMfttqHcouybu_ht_Dsv8pyop-Qzbj0ewDiKn2Drsdj3zvjPmo6IM6b2erjp46-FhfeYFqvbCBcBoLZ5booY9-VNpW7uNz6t7zQWVGG8MdlScDDmoxeNT4GDG_mPX1FUMBZaMhLEE7kHtcN1uwytckuARbe5zOiv_nJkT_s_OiAdFOzGedxZudKbKgTW9PvaOjg5Q==&vjs=3&p=4&sk=&fvj=0"
"63",12,"Quest Groups LLC",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINkGedeUSmfoCD6vzIo7nqDgc1O7Ij50xtHbnUDtgdnRvMdLQBRXYG5gtOfJ3Va02of8kg1VfdMuKdphvIpMPmeynQADeiZ11NfG0wpQx4hOTpk9c12TK_az10UfrGEqD0nbAMNx96WnM_k8jqI_n0sQlAZHQ8BceboVdjCPdAA6VGTIEi6x28_QmzQt1LE1Gd4R359jFdvHe6g3xxz7HyKJwnUqtxP5k1PJpIuzUMpeyhosKr8IiwxOgKDNxPVfZ3Y51ejjOfM_8ABXkVCupZOxDtjDkvynVBlbnAyaHNg-TD4TO5AMtBGfNrLuQjRPf90LoykHufILbgIT7o8mTI6AoYp_OL_SP8-e2qr1cogAv2NIfoezgD5sMEtM_6zcYRk5-iSufoeEPePBJ_GCfWlrxyQrBh5g_83dk6etRju060YuXGOk7&vjs=3&p=3&sk=&fvj=1"
"64",2,"Deloitte",2018-10-30,"NY","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVN2aNd4LWgpetAhtYQED-V7CCI0ZA8vfYA-_lRlKhPw6BT146FI1D-089TTA6b7rR35mjFQXU6K3FvPbBs-WDB1n8Jq9KtnGVl4RsdnBR4_la3Nv_4m3nwDTdPjNrP-KUN0idTCeOwN7fYzDo-8GeY__pZwIMbNmD4j5hQytoCFt5tRDpZUwMlSRoID1bmEvzI4YsYp4lpVhAcCsPCrQXjiHqKZ_JiGsb7eWZ4v9vZRIlB6E4t3ojZlsl9SNRhhwttrpGpkgYTigdlyPT19dVBDBYdhgyfhcFvQBEZVBgmEFFKiOYBypCQ_f5EfidFG53FmcqggLQYOPA-V1UbFfTZiYoJzfx92Ojn-T314-G1H3dkfanZvSVB4Drv8p2Xk6-yg6HaqT08UYC7lNZftGIwQsEAenMGWpISfF2mXlPQstFAOhsnwEuDz0lNJsov9Grg==&vjs=3&p=1&sk=&fvj=0"
"65",3,"KPMG",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=b73c847055d01ed7&fccid=2dd390c3a48a7ed0&vjs=3"
"66",13,"Spotify",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=200cd1e28c77d3dc&fccid=fe404d18bb9eef1e&vjs=3"
"67",4,"Bank of America",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=950f9de561d7a6f4&fccid=5bd99dfa21c8a490&vjs=3"
"68",1,"Adaptive Management",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=4d702e883dbab1cd&fccid=b4d736662841c37d&vjs=3"
"69",5,"NYC Administration for Children's Services",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=6c6b017b6161b6c2&fccid=3dd3aa4c732ecbeb&vjs=3"
"70",4,"NYC Administration for Children's Services",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=6c6b017b6161b6c2&fccid=3dd3aa4c732ecbeb&vjs=3"
"71",11,"Citi",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=f14a3bd932defe0e&fccid=5bcd1ef0a7f4fb99&vjs=3"
"72",4,"Citi",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=f14a3bd932defe0e&fccid=5bcd1ef0a7f4fb99&vjs=3"
"73",13,"Booz Allen Hamilton",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=c974085aa217860e&fccid=4e041af1d0af1bc8&vjs=3"
"74",11,"Skillshare",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9fbcc8b14e870858&fccid=d0a1714dfe823da3&vjs=3"
"75",1,"Skillshare",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9fbcc8b14e870858&fccid=d0a1714dfe823da3&vjs=3"
"76",12,"S&P Global Ratings",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=7efa08549e15aa91&fccid=b6cbe54d4f54ff6d&vjs=3"
"77",3,"S&P Global Ratings",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=7efa08549e15aa91&fccid=b6cbe54d4f54ff6d&vjs=3"
"78",6,"NBCUniversal",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=8dac73a5570c2785&fccid=35d653c09c2712b6&vjs=3"
"79",13,"Amazon.com",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=85bd466824561b52&fccid=fe2d21eef233e94a&vjs=3"
"80",3,"Amazon.com",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=85bd466824561b52&fccid=fe2d21eef233e94a&vjs=3"
"81",12,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=bb7a34eb790c308c&fccid=b716e44d2c6283e7&vjs=3"
"82",3,"S&P Global",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=bb7a34eb790c308c&fccid=b716e44d2c6283e7&vjs=3"
"83",5,"SiriusXM",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=ef7ff75598819844&fccid=25039f950f78d541&vjs=3"
"84",2,"SiriusXM",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=ef7ff75598819844&fccid=25039f950f78d541&vjs=3"
"85",15,"Applecart",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9e81f18f08ba6c82&fccid=c3ef670d668dfdba&vjs=3"
"86",11,"Applecart",2018-10-30,"NY","https://www.indeed.com/rc/clk?jk=9e81f18f08ba6c82&fccid=c3ef670d668dfdba&vjs=3"
